event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
EGY6212,2015-01-26,Strategic developments,Arrests,,Port Said,31.2565,32.2841,0,72693.0,261705.0,666225.0,
EGY6214,2015-01-26,Violence against civilians,Attack,Civilian targeting,North Sinai,31.1316,33.7984,3,18017.0,36942.0,83433.0,83433.0
EGY6213,2015-01-26,Violence against civilians,Attack,Civilian targeting,North Sinai,31.2878,34.2369,0,8763.0,30492.0,187908.0,30492.0
EGY6204,2015-01-26,Explosions/Remote violence,Remote explosive/landmine/IED,,Aswan,24.0911,32.8973,0,55408.0,162734.0,323380.0,323380.0
EGY6205,2015-01-26,Explosions/Remote violence,Remote explosive/landmine/IED,,Sharqia,30.5153,31.3461,0,65721.0,123767.0,214039.0,214039.0
EGY6177,2015-01-25,Strategic developments,Disrupted weapons use,,Damietta,31.4165,31.8133,1,175232.0,390648.0,546402.0,
EGY6174,2015-01-25,Battles,Armed clash,,Beheira,31.1340,30.1280,0,77908.0,192663.0,393458.0,393458.0
EGY6175,2015-01-25,Battles,Armed clash,,Kafr el-Sheikh,31.2946,30.5226,10,37346.0,58265.0,131926.0,131926.0
EGY6176,2015-01-25,Explosions/Remote violence,Remote explosive/landmine/IED,,Suez,29.9737,32.5263,0,76263.0,193793.0,554895.0,554895.0
EGY6178,2015-01-25,Strategic developments,Looting/property destruction,,Gharbia,30.8248,30.8181,0,60088.0,83536.0,219468.0,
EGY6179,2015-01-25,Explosions/Remote violence,Remote explosive/landmine/IED,,Fayoum,29.4081,30.4113,0,7872.0,10482.0,33554.0,33554.0
EGY6180,2015-01-25,Strategic developments,Looting/property destruction,,Menoufia,30.5648,31.1578,0,16359.0,30850.0,179391.0,
EGY6181,2015-01-25,Explosions/Remote violence,Remote explosive/landmine/IED,,Menoufia,30.5526,31.0090,0,71914.0,193859.0,355564.0,355564.0
EGY6182,2015-01-25,Protests,Peaceful protest,,Fayoum,29.3099,30.8418,0,181958.0,461626.0,642113.0,181958.0
EGY6156,2015-01-24,Protests,Protest with intervention,,Gharbia,30.9761,31.1669,0,137996.0,351215.0,615515.0,137996.0
EGY6150,2015-01-23,Explosions/Remote violence,Remote explosive/landmine/IED,,Giza,30.0081,31.2109,0,76299.0,87218.0,87218.0,87218.0
EGY6132,2015-01-21,Battles,Armed clash,,North Sinai,31.1316,33.7984,2,18017.0,36942.0,83433.0,83433.0
EGY6134,2015-01-21,Strategic developments,Disrupted weapons use,,North Sinai,31.2878,34.2369,0,8763.0,30492.0,187908.0,
EGY6128,2015-01-19,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Alexandria,31.1981,29.9192,0,60703.0,94241.0,101291.0,101291.0
EGY6125,2015-01-18,Battles,Armed clash,,North Sinai,31.1316,33.7984,2,18017.0,36942.0,83433.0,83433.0
EGY6122,2015-01-17,Protests,Peaceful protest,,Alexandria,31.2072,29.9167,0,58537.0,94261.0,105159.0,58537.0
EGY6110,2015-01-14,Violence against civilians,Attack,Civilian targeting,North Sinai,31.2878,34.2369,3,8763.0,30492.0,187908.0,187908.0
EGY6090,2015-01-08,Battles,Armed clash,,Fayoum,29.3099,30.8418,1,181958.0,461626.0,642113.0,642113.0
EGY6088,2015-01-06,Explosions/Remote violence,Remote explosive/landmine/IED,,Beheira,30.9102,30.1744,0,52963.0,68745.0,113824.0,113824.0
EGY6078,2015-01-03,Battles,Armed clash,,North Sinai,31.1316,33.7984,1,18017.0,36942.0,83433.0,83433.0
EGY6080,2015-01-03,Explosions/Remote violence,Shelling/artillery/missile attack,,South Sinai,28.5501,34.0160,0,0.0,0.0,277.0,277.0
EGY6065,2015-01-01,Strategic developments,Disrupted weapons use,,Giza,30.0506,31.2109,0,51942.0,58186.0,58186.0,
