event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
ISR39052,2024-02-08,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,32.9975,35.4123,0,45.0,60.0,564.0,564.0
ISR43538,2024-02-09,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43549,2024-02-11,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR43571,2024-02-18,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR39311,2024-02-24,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0983,35.5108,0,437.0,444.0,446.0,446.0
ISR39274,2024-02-24,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.2086,35.6070,0,796.0,841.0,856.0,856.0
ISR43590,2024-02-26,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR39318,2024-02-27,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,32.9975,35.4123,0,45.0,60.0,564.0,564.0
ISR43595,2024-02-27,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR39288,2024-02-29,Battles,Armed clash,,HaZafon,33.0566,35.2377,0,690.0,1096.0,1747.0,1747.0
ISR43600,2024-03-01,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43611,2024-03-04,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43615,2024-03-05,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43616,2024-03-05,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR39375,2024-03-05,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1717,35.6098,0,675.0,2214.0,3834.0,3834.0
ISR43621,2024-03-09,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR39459,2024-03-10,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0983,35.5108,0,437.0,576.0,815.0,815.0
ISR43636,2024-03-11,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR39489,2024-03-14,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0983,35.5108,0,437.0,576.0,815.0,815.0
ISR43654,2024-03-16,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43663,2024-03-18,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR43668,2024-03-19,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,2.0,2.0,2.0
ISR43669,2024-03-20,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR39499,2024-03-21,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1015,35.5532,0,615.0,703.0,882.0,882.0
ISR39607,2024-03-26,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0726,35.1458,0,4684.0,7797.0,8144.0,8144.0
