event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
TWN4547,2023-05-30,Protests,Peaceful protest,,Taipei City,25.0642,121.5336,0,60877.0,129982.0,179341.0,60877.0
TWN4549,2023-05-30,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4551,2023-05-31,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4552,2023-05-29,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4554,2023-06-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4555,2023-05-28,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4556,2023-05-30,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4557,2023-05-31,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4337,2023-04-18,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4559,2023-06-07,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4561,2023-06-08,Protests,Peaceful protest,,Taitung,23.1240,121.3991,0,420.0,934.0,6459.0,420.0
TWN4562,2023-06-06,Protests,Peaceful protest,,Chiayi City,23.4816,120.4502,0,35770.0,113031.0,270084.0,35770.0
TWN4571,2023-06-05,Protests,Peaceful protest,,Hsinchu City,24.8070,120.9677,0,56474.0,159800.0,312359.0,56474.0
TWN4572,2023-06-05,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4573,2023-06-05,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4574,2023-06-05,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4577,2023-06-06,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4578,2023-06-07,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4579,2023-06-07,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4580,2023-06-07,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4583,2023-06-08,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4584,2023-06-08,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4585,2023-06-09,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4586,2023-06-08,Protests,Peaceful protest,,Hsinchu City,24.8070,120.9677,0,56474.0,159800.0,312359.0,56474.0
TWN4589,2023-06-08,Protests,Peaceful protest,,Taipei City,24.9901,121.5705,0,56357.0,146115.0,177532.0,56357.0
TWN4590,2023-06-07,Protests,Peaceful protest,,Taipei City,25.0338,121.5673,0,71678.0,145025.0,187168.0,71678.0
TWN4591,2023-06-06,Protests,Peaceful protest,,Taipei City,25.0642,121.5336,0,60877.0,129982.0,179341.0,60877.0
TWN4592,2023-06-04,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4593,2023-06-06,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4594,2023-06-06,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4595,2023-06-07,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4597,2023-06-07,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4598,2023-06-07,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4601,2023-06-03,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
TWN4602,2023-06-09,Protests,Peaceful protest,,Nantou,23.9188,120.6781,0,16354.0,40384.0,94696.0,16354.0
TWN4604,2023-06-03,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4605,2023-06-05,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4606,2023-06-06,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4607,2023-06-08,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4608,2023-06-09,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4609,2023-06-06,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4610,2023-06-07,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4611,2023-06-08,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
TWN4039,2022-11-18,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67346.0,144419.0,236160.0,67346.0
TWN4383,2023-05-17,Protests,Peaceful protest,,Changhua,24.0571,120.4349,0,21824.0,41113.0,72834.0,21824.0
