event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
RUS23884,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.2413,35.2511,1,580.0,659.0,663.0,663.0
RUS23885,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.3304,35.2235,1,251.0,580.0,725.0,725.0
RUS23886,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.2450,35.3668,1,195.0,570.0,635.0,635.0
RUS23887,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.2247,35.3629,1,55.0,78.0,81.0,81.0
RUS23888,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.3582,35.2268,1,10.0,11.0,22.0,22.0
RUS23889,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.3687,35.2250,1,112.0,113.0,113.0,113.0
RUS23890,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.2785,35.3092,0,19.0,41.0,93.0,93.0
RUS23891,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.3001,35.0387,0,4.0,44.0,63.0,63.0
RUS23892,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.2973,35.3294,1,203.0,602.0,656.0,656.0
RUS23893,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.3211,35.3345,1,126.0,212.0,215.0,215.0
RUS23894,2024-09-27,Explosions/Remote violence,Air/drone strike,,Kursk,51.1015,35.4146,1,136.0,311.0,417.0,417.0
RUS23915,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.2392,35.2625,1,66.0,22.0,22.0,22.0
RUS23919,2024-09-28,Battles,Armed clash,,Kursk,51.2973,35.3294,1,203.0,602.0,656.0,656.0
RUS23921,2024-09-28,Battles,Armed clash,,Kursk,51.2620,35.0273,1,43.0,160.0,160.0,160.0
RUS23928,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.0927,35.2660,1,235.0,573.0,635.0,635.0
RUS23929,2024-09-28,Battles,Armed clash,,Kursk,51.3776,35.2861,1,0.0,0.0,7.0,7.0
RUS23932,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.2144,35.2568,0,212.0,368.0,384.0,384.0
RUS23936,2024-09-28,Battles,Armed clash,,Kursk,51.3913,35.0790,2,41.0,245.0,329.0,329.0
RUS23937,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.3382,35.1749,1,1.0,3.0,3.0,3.0
RUS23938,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.2533,35.2644,1,41.0,60.0,64.0,64.0
RUS23943,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.3304,35.2235,1,251.0,580.0,725.0,725.0
RUS23944,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.2450,35.3668,1,195.0,570.0,635.0,635.0
RUS23945,2024-09-28,Battles,Armed clash,,Kursk,51.2558,34.6747,5,0.0,0.0,0.0,0.0
RUS23946,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.1489,35.2348,0,1.0,1.0,59.0,59.0
RUS23949,2024-09-28,Battles,Armed clash,,Kursk,51.2446,35.0075,2,50.0,61.0,62.0,62.0
RUS23955,2024-09-28,Battles,Armed clash,,Kursk,51.2563,34.5355,5,0.0,0.0,0.0,0.0
RUS23957,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.3687,35.2250,1,112.0,113.0,113.0,113.0
RUS23962,2024-09-28,Battles,Armed clash,,Kursk,51.1023,35.3301,1,180.0,493.0,581.0,581.0
RUS23963,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.1023,35.3301,1,180.0,493.0,581.0,581.0
RUS23965,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.2785,35.3092,0,19.0,41.0,93.0,93.0
RUS23966,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.3211,35.3345,1,126.0,212.0,215.0,215.0
RUS23978,2024-09-28,Explosions/Remote violence,Air/drone strike,,Kursk,51.3001,35.0387,1,4.0,44.0,63.0,63.0
RUS23994,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.2973,35.3294,0,203.0,602.0,656.0,656.0
RUS23995,2024-09-29,Battles,Armed clash,,Kursk,51.2620,35.0273,0,43.0,160.0,160.0,160.0
RUS23998,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.0927,35.2660,0,235.0,573.0,635.0,635.0
RUS23999,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.2714,35.2975,0,78.0,79.0,79.0,79.0
RUS24000,2024-09-29,Explosions/Remote violence,Air/drone strike,,Kursk,51.1777,35.3417,0,63.0,64.0,187.0,187.0
RUS24009,2024-09-29,Battles,Armed clash,,Kursk,51.3913,35.0790,2,41.0,245.0,329.0,329.0
