event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
COL17056,2022-07-05,Violence against civilians,Attack,Civilian targeting,Valle del Cauca,3.8220,-76.5222,1,10858.0,11667.0,13722.0,13722.0
COL17063,2022-07-09,Violence against civilians,Attack,Civilian targeting,Cauca,3.2531,-76.2289,1,17225.0,22557.0,24869.0,24869.0
COL17064,2022-07-11,Violence against civilians,Attack,Civilian targeting,Cauca,1.9659,-77.1197,1,1703.0,1856.0,2576.0,2576.0
COL17065,2022-07-12,Violence against civilians,Attack,Civilian targeting,Cauca,3.1896,-76.2297,1,101.0,594.0,1154.0,1154.0
COL17066,2022-07-12,Violence against civilians,Attack,Civilian targeting,Putumayo,1.0253,-76.5386,1,1854.0,1931.0,2404.0,2404.0
COL17068,2022-07-07,Strategic developments,Change to group/activity,,Putumayo,-0.1919,-74.7825,0,12044.0,12175.0,12285.0,
COL17069,2022-07-11,Explosions/Remote violence,Remote explosive/landmine/IED,,Meta,3.5467,-73.7057,0,21425.0,58851.0,65459.0,65459.0
COL17072,2022-07-06,Violence against civilians,Attack,Civilian targeting,Valle del Cauca,4.0853,-76.1977,1,39053.0,127443.0,199055.0,199055.0
COL17075,2022-07-15,Violence against civilians,Attack,Civilian targeting,Cauca,2.6151,-76.5110,1,443.0,1266.0,4161.0,4161.0
COL17077,2022-07-15,Violence against civilians,Attack,Civilian targeting,Valle del Cauca,3.8758,-77.0117,1,33552.0,131054.0,200644.0,200644.0
COL17078,2022-07-15,Violence against civilians,Attack,Civilian targeting,Valle del Cauca,4.0853,-76.1977,1,39053.0,127443.0,199055.0,199055.0
COL17079,2022-07-16,Violence against civilians,Attack,Civilian targeting,Valle del Cauca,3.6905,-77.0958,1,0.0,97.0,486.0,486.0
COL17083,2022-07-18,Violence against civilians,Attack,Civilian targeting,Cauca,2.5729,-77.8880,1,12683.0,16317.0,16949.0,16949.0
COL17084,2022-07-18,Violence against civilians,Attack,Civilian targeting,Valle del Cauca,3.9950,-76.2285,1,8383.0,12035.0,14194.0,14194.0
COL17085,2022-07-11,Explosions/Remote violence,Grenade,,Valle del Cauca,3.8758,-77.0117,0,33552.0,131054.0,200644.0,200644.0
COL17087,2022-07-13,Riots,Mob violence,Civilian targeting,Antioquia,6.2496,-75.5774,1,20157.0,122522.0,1330380.0,122522.0
COL17088,2022-07-05,Strategic developments,Other,,Choco,7.4366,-77.1131,0,12408.0,15008.0,15105.0,
COL17089,2022-07-07,Strategic developments,Other,,Narino,1.6704,-78.1399,0,12815.0,13249.0,13653.0,
COL17090,2022-07-01,Violence against civilians,Attack,Civilian targeting,Meta,2.8964,-72.1356,0,1228.0,3626.0,3694.0,3626.0
COL17091,2022-07-20,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Valle del Cauca,3.5323,-76.2986,0,30713.0,127770.0,277789.0,127770.0
COL17092,2022-07-21,Battles,Armed clash,,Antioquia,6.3137,-76.1314,0,9888.0,18453.0,20039.0,20039.0
COL17094,2022-07-22,Battles,Armed clash,,Amazonas,-2.1499,-71.7552,0,452.0,460.0,467.0,467.0
COL17097,2022-07-23,Battles,Armed clash,,Meta,2.8964,-72.1356,0,1228.0,3626.0,3694.0,3694.0
COL17099,2022-07-24,Battles,Armed clash,,Valle del Cauca,3.9984,-76.9752,1,1329.0,1336.0,1532.0,1532.0
